Promedio ponderado del semestre,Asistencia (%),Desarrollo de Tareas (%),tasa_aprobacion,tasa_evaluacion,carga_aprobada,backlog_eval,backlog_aprob,Deuda,deuda_neta,conflicto_trabajo_estudio,trabajo_ordinal,Edad,¿La distancia y la separación de mi familia para estudiar en la universidad me hacen considerar abandonar mis estudios.?,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?","¿Me siento poco integrado/a con mis compañeros y actividades universitarias, lo que me hace pensar en abandonar?","¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",¿La falta de seguridad dentro o cerca del campus influye en mi intención de abandonar?,¿La retroalimentación tardía o poco clara de los docentes afecta mi continuidad y me hace pensar en abandonar?,¿La carrera/facultad donde estoy matriculado no cumple mis expectativas y me hace pensar en retirarme?,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿Cuento con poco apoyo familiar para continuar mis estudios y eso me hace considerar el abandono?,"¿Me cuesta adaptarme a la cultura y normas institucionales, lo que afecta mi permanencia?","¿No veo una trayectoria profesional clara a partir de mi carrera actual, por lo que consideraría retirarme?",Condición Final,target_deserto,Formas de Pago_Contado,Formas de Pago_Otros,Matrícula al día_Sí,Becario_Sí,Situación laboral_No Trabaja,Situación laboral_Tiempo completo,Facultad_Ciencias Humanas y Educación,Facultad_Ciencias de la Salud,Facultad_Ingeniería y Arquitectura,Facultad_Teología,Orden de solicitud_Segunda Opción,Orden de solicitud_Tercera Opción,Modo de solicitud_Ingreso directo,Modo de solicitud_Ingreso por convenio o beca especial,Modo de solicitud_Ingreso por reingreso,Modo de solicitud_Ingreso por traslado externo,Modo de solicitud_Ingreso por traslado interno,Procedencia_Lima,Procedencia_Provincia,Vivienda_Familiares,Vivienda_Residencia,Necesidades educativas especiales_Sí,Trasladado(a)_Sí,Género_M,Crianza Adventista_Sí,Estado civil_Soltero,Titulación de la madre_Primaria,Titulación de la madre_Secundaria,Titulación de la madre_Sin estudios,Titulación de la madre_Técnica,Titulación del padre_Primaria,Titulación del padre_Secundaria,Titulación del padre_Sin estudios,Titulación del padre_Técnica,Ocupación de la madre_Ama de casa / labores del hogar,Ocupación de la madre_Comerciantes / vendedores,Ocupación de la madre_Desempleado / sin ocupación,Ocupación de la madre_Empleados administrativos / de oficina,Ocupación de la madre_Militares / policías / fuerzas del orden,Ocupación de la madre_Obreros / trabajadores manuales,Ocupación de la madre_Otros / no especificado,Ocupación de la madre_Profesionales y técnicos,Ocupación de la madre_Servicios personales y domésticos,Ocupación del padre_Ama de casa / labores del hogar,Ocupación del padre_Comerciantes / vendedores,Ocupación del padre_Desempleado / sin ocupación,Ocupación del padre_Empleados administrativos / de oficina,Ocupación del padre_Militares / policías / fuerzas del orden,Ocupación del padre_Obreros / trabajadores manuales,Ocupación del padre_Otros / no especificado,Ocupación del padre_Profesionales y técnicos,Ocupación del padre_Servicios personales y domésticos,Edad_scaled,Promedio ponderado del semestre_scaled,Asistencia (%)_scaled,Desarrollo de Tareas (%)_scaled,Deuda_scaled,deuda_neta_scaled,tasa_aprobacion_scaled,tasa_evaluacion_scaled,carga_aprobada_scaled,backlog_eval_scaled,backlog_aprob_scaled,trabajo_ordinal_scaled,conflicto_trabajo_estudio_scaled
12.19,87.8,83.9,0.6666666666666666,0.75,0.5,1,1,496.32,403.11,5,1,24,1,5,3,3,4,5,1,2,5,1,5,5,3,Graduado,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.4,-0.1393643031784842,0.26956521739130385,0.3376146788990832,-0.2253698555975471,0.1346970781433593,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,1.0,1.25
12.48,93.0,77.4,0.6666666666666666,1.0,0.6666666666666666,0,2,1051.49,533.32,0,0,22,3,5,3,5,3,1,2,5,3,5,5,2,4,Graduado,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.06845965770171134,0.7217391304347823,-0.13944954128440304,0.35262516787956405,0.26192889928987234,0.0,0.0,0.44444444444444436,0.0,0.0,0.0,0.0
12.99,94.7,78.2,0.6,0.8333333333333334,0.5,1,2,4405.58,4256.96,2,1,25,5,2,5,5,2,5,1,2,5,3,1,2,1,Graduado,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.6,0.056234718826405974,0.8695652173913043,-0.08073394495412803,3.8446137989193243,3.9004013552763688,-0.2666666666666666,-1.0,-0.33333333333333315,1.0,0.0,1.0,0.5
13.3,82.7,88.5,0.6666666666666666,1.0,0.6666666666666666,0,2,665.46,576.48,0,0,26,5,1,4,4,4,1,1,4,4,2,1,4,2,Graduado,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.8,0.13202933985330095,-0.17391304347826086,0.6752293577981654,-0.04927590550853185,0.304101738554779,0.0,0.0,0.44444444444444436,0.0,0.0,0.0,0.0
12.46,100.0,86.4,0.6666666666666666,0.75,0.5,1,1,1329.6,905.2499999999999,0,0,18,1,4,5,5,4,3,4,5,4,4,5,1,3,Graduado,0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8,-0.07334963325183348,1.3304347826086953,0.5211009174311932,0.6421692642450364,0.6253520713889626,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,0.0,0.0
14.79,86.5,86.1,0.75,1.0,0.75,0,2,830.54,497.67999999999995,4,2,20,1,2,5,5,4,3,5,2,3,1,1,4,2,Graduado,0,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.4,0.49633251833740816,0.15652173913043455,0.49908256880733926,0.12259112346565887,0.22710406167631167,0.3333333333333335,0.0,0.8333333333333334,0.0,0.0,2.0,1.0
13.9,89.3,57.3,0.75,0.8,0.6,1,1,769.81,647.4599999999999,0,0,21,2,4,1,5,2,5,1,1,4,5,4,1,3,Graduado,0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.2,0.2787286063569684,0.3999999999999995,-1.614678899082569,0.05936429605105619,0.3734582754181496,0.3333333333333335,-1.2,0.13333333333333336,1.0,-0.5,0.0,0.0
12.36,70.8,78.6,0.6,0.8333333333333334,0.5,1,2,83.58,-103.03000000000002,0,0,21,1,1,5,1,4,1,2,5,2,1,5,4,1,Graduado,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.2,-0.09779951100244508,-1.2086956521739136,-0.05137614678899104,-0.6550790725760273,-0.35986642661891777,-0.2666666666666666,-1.0,-0.33333333333333315,1.0,0.0,0.0,0.0
13.6,83.2,78.2,0.7142857142857143,0.875,0.625,1,2,1067.41,132.8900000000001,0,0,21,2,5,1,3,5,2,4,5,1,2,5,4,2,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.2,0.20537897310513445,-0.13043478260869565,-0.08073394495412803,0.3691996959948362,-0.12934241736551663,0.1904761904761907,-0.7500000000000002,0.2500000000000001,1.0,0.0,0.0,0.0
5.0,82.5,90.4,0.16666666666666666,0.8571428571428571,0.14285714285714285,1,5,1472.38,1056.6000000000001,5,1,20,4,5,1,1,4,3,2,1,3,3,2,5,2,Desertó,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.4,-1.8973105134474328,-0.1913043478260872,0.8146788990825694,0.7908194604949456,0.7732403759010953,-2.0,-0.8571428571428577,-1.9999999999999998,1.0,1.5,1.0,1.25
16.85,85.8,86.4,0.875,1.0,0.875,0,1,561.68,-497.85,0,0,16,2,4,4,3,4,3,1,3,3,2,3,4,1,Graduado,0,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.2,1.0000000000000004,0.09565217391304298,0.5211009174311932,-0.15732267233032454,-0.7456560558721723,0.8333333333333335,0.0,1.4166666666666667,0.0,-0.5,0.0,0.0
11.58,79.2,88.1,0.625,1.0,0.625,0,3,36.98,-422.69,2,1,19,1,2,1,4,2,5,1,5,2,2,5,5,2,Graduado,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.6,-0.28850855745721266,-0.4782608695652174,0.6458715596330273,-0.7035949651747508,-0.6722151244738778,-0.16666666666666652,0.0,0.2500000000000001,0.0,0.5,1.0,0.5
11.8,87.7,70.5,0.5,1.0,0.5,0,2,25.99,-592.8199999999999,0,0,16,5,2,1,3,3,2,5,1,1,1,5,3,1,Graduado,0,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-1.2,-0.23471882640586775,0.2608695652173913,-0.6458715596330273,-0.7150368033648791,-0.8384538905567919,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.0,0.0,0.0
14.45,87.1,82.2,0.6666666666666666,1.0,0.6666666666666666,0,2,948.04,291.38,0,0,27,3,1,3,4,2,2,1,5,1,4,5,1,2,Graduado,0,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,0.41320293398533,0.2086956521739123,0.21284403669724813,0.24492196853754777,0.02552258020387768,0.0,0.0,0.44444444444444436,0.0,0.0,0.0,0.0
12.63,88.2,73.9,0.75,0.8,0.6,1,1,498.59,43.94999999999999,0,0,20,3,1,5,3,3,4,1,5,2,2,1,1,4,Graduado,0,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.4,-0.03178484107579438,0.30434782608695654,-0.39633027522935715,-0.22300652778211574,-0.21624817093875126,0.3333333333333335,-1.2,0.13333333333333336,1.0,-0.5,0.0,0.0
13.85,77.2,58.4,0.75,1.0,0.75,0,2,145.33,-571.29,8,2,17,1,4,3,4,3,1,1,4,2,1,3,2,1,Graduado,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0,0.26650366748166254,-0.6521739130434783,-1.5339449541284402,-0.5907903093148431,-0.8174163273182969,0.3333333333333335,0.0,0.8333333333333334,0.0,0.0,2.0,2.0
13.59,82.6,79.7,0.6666666666666666,1.0,0.6666666666666666,0,2,32.55,-311.72999999999996,1,1,16,5,1,1,2,1,2,4,4,1,1,1,5,5,Desertó,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-1.2,0.20293398533007337,-0.18260869565217466,0.029357798165138033,-0.708207098312355,-0.5637930150013558,0.0,0.0,0.44444444444444436,0.0,0.0,1.0,0.25
8.98,85.7,76.0,0.4,1.0,0.4,0,3,835.37,788.07,0,0,24,4,5,1,5,2,2,4,2,1,5,2,1,1,Graduado,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4,-0.9242053789731051,0.08695652173913043,-0.2422018348623851,0.12761970203329487,0.5108522265080137,-1.0666666666666664,0.0,-0.7999999999999997,0.0,0.5,0.0,0.0
13.58,85.6,96.3,0.6,0.8333333333333334,0.5,1,2,210.99,-141.73000000000002,0,0,22,1,2,5,1,2,1,1,1,1,2,4,3,5,Graduado,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.2004889975550123,0.07826086956521665,1.2477064220183487,-0.5224307919750966,-0.3976812755427336,-0.2666666666666666,-1.0,-0.33333333333333315,1.0,0.0,0.0,0.0
12.71,77.8,91.5,0.5714285714285714,0.875,0.5,1,3,1265.48,650.6700000000001,0,0,16,2,5,1,5,5,3,1,2,1,5,2,4,5,Graduado,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.2,-0.012224938875305364,-0.6000000000000005,0.8954128440366974,0.575413061810913,0.3765948559102802,-0.38095238095238093,-0.7500000000000002,-0.33333333333333315,1.0,0.5,0.0,0.0
15.53,97.3,71.7,0.8333333333333334,1.0,0.8333333333333334,0,1,703.13,621.4,0,0,20,4,5,4,3,3,4,1,1,1,5,5,2,2,Graduado,0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.4,0.6772616136919315,1.095652173913043,-0.5577981651376143,-0.010057157135271853,0.347994322887022,0.666666666666667,0.0,1.2222222222222225,0.0,-0.5,0.0,0.0
13.68,94.0,81.7,0.75,1.0,0.75,0,1,71.18,-476.44,0,0,22,1,5,2,2,5,4,1,1,3,4,2,1,1,Graduado,0,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.22493887530562345,0.8086956521739128,0.17614678899082611,-0.667988880907018,-0.7247357479791775,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,0.0,0.0
10.42,85.5,64.2,0.5,1.0,0.5,0,3,609.26,139.63,0,0,21,4,2,1,3,3,1,2,1,5,5,2,3,2,Graduado,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,-0.2,-0.5721271393643031,0.0695652173913041,-1.1082568807339446,-0.10778648842802259,-0.12275657545992194,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.5,0.0,0.0
20.0,87.1,85.4,1.0,1.0,1.0,0,0,2540.73,2152.66,0,0,22,2,2,1,5,4,2,2,1,1,1,1,2,1,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,1.7701711491442544,0.2086956521739123,0.44770642201834926,1.9030931484315625,1.8442311591423748,1.3333333333333335,0.0,2.0,0.0,-1.0,0.0,0.0
13.65,88.8,64.9,0.75,1.0,0.75,0,1,530.88,224.0,10,2,23,5,5,1,1,3,5,2,4,1,2,3,3,1,Desertó,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2,0.21760391198044024,0.3565217391304343,-1.0568807339449535,-0.18938897044278558,-0.04031629629448685,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,2.0,2.5
10.25,88.6,76.1,0.5,1.0,0.5,0,2,304.26,-257.57000000000005,10,2,21,1,5,5,3,4,2,4,3,2,2,2,1,3,Graduado,0,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2,-0.6136919315403423,0.33913043478260796,-0.23486238532110112,-0.42532612882739373,-0.5108717690655973,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.0,2.0,2.5
13.08,87.1,94.7,0.6666666666666666,1.0,0.6666666666666666,0,2,225.04,-1391.81,5,1,17,2,5,2,1,1,3,4,5,4,4,1,1,5,Graduado,0,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,0.07823960880195606,0.2086956521739123,1.1302752293577987,-0.5078031462452239,-1.619169294733525,0.0,0.0,0.44444444444444436,0.0,0.0,1.0,1.25
9.12,77.5,86.9,0.4,1.0,0.4,0,3,1092.68,703.3000000000001,0,0,25,1,1,4,2,1,5,1,1,3,5,2,1,2,Desertó,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.6,-0.8899755501222496,-0.6260869565217394,0.5577981651376153,0.3955086360371054,0.4280210961909113,-1.0666666666666664,0.0,-0.7999999999999997,0.0,0.5,0.0,0.0
13.55,75.1,80.9,0.75,0.8,0.6,1,1,1289.18,713.2,5,1,21,1,5,1,4,1,3,3,5,4,5,2,1,4,Graduado,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.2,0.19315403422982907,-0.8347826086956529,0.11743119266055109,0.6000874535403068,0.4376946621946781,0.3333333333333335,-1.2,0.13333333333333336,1.0,-0.5,1.0,1.25
10.35,78.8,81.0,0.6,1.0,0.6,0,2,805.93,283.79999999999995,0,0,20,1,5,1,5,1,2,1,4,2,2,2,4,1,Desertó,1,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.4,-0.5892420537897312,-0.51304347826087,0.12477064220183508,0.09696931838294238,0.018115950879781424,-0.2666666666666666,0.0,0.13333333333333336,0.0,0.0,0.0,0.0
17.37,94.2,66.3,0.75,1.0,0.75,0,1,218.85,-116.17999999999998,0,0,22,4,5,2,5,1,3,4,1,1,1,1,1,2,Graduado,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1.1271393643031788,0.8260869565217391,-0.9541284403669725,-0.5142476392749684,-0.37271565822998176,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,0.0,0.0
8.41,82.9,86.9,0.4,0.8333333333333334,0.3333333333333333,1,3,2229.58,1457.37,5,1,23,5,5,4,5,3,4,4,5,1,5,3,2,2,Graduado,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2,-1.0635696821515892,-0.15652173913043455,0.5577981651376153,1.5791506595454499,1.1648439160354014,-1.0666666666666664,-1.0,-1.111111111111111,1.0,0.5,1.0,1.25
8.54,87.9,65.9,0.4,1.0,0.4,0,3,113.15,-994.7099999999999,0,0,17,2,4,3,5,4,3,1,4,3,5,2,2,3,Graduado,0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.0,-1.0317848410757948,0.2782608695652176,-0.9834862385321095,-0.6242933441609145,-1.231151813915767,-1.0666666666666664,0.0,-0.7999999999999997,0.0,0.5,0.0,0.0
12.69,88.4,80.2,0.5714285714285714,0.875,0.5,1,3,813.98,110.19000000000005,0,0,20,2,1,4,5,1,1,2,4,2,4,5,4,5,Graduado,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.4,-0.01711491442542794,0.32173913043478286,0.06605504587156005,0.10535028266233569,-0.1515232202226386,-0.38095238095238093,-0.7500000000000002,-0.33333333333333315,1.0,0.5,0.0,0.0
18.67,69.3,59.4,1.0,1.0,1.0,0,0,369.15,118.57999999999998,2,2,21,5,1,2,1,4,3,3,5,5,3,3,1,5,Desertó,1,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.2,1.4449877750611253,-1.3391304347826092,-1.4605504587155962,-0.3577682689404587,-0.14332511731641606,1.3333333333333335,0.0,2.0,0.0,-1.0,2.0,0.5
